state,state_abbr,year,emp_all_employees_annual_avg,n_months,avg_series_per_month,incomplete_year,min_wage_state,fed_min_wage,min_wage_effective,mw_source
Wyoming,WY,2009,123.36666666666667,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2010,122.11666666666666,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2011,124.4388888888889,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2012,126.35833333333332,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2013,127.46388888888887,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2014,129.43333333333334,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2015,128.77777777777777,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2016,123.82777777777778,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2017,122.91111111111113,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2018,123.93888888888888,12,3,FALSE,5.15,7.25,7.25,federal_binding
Wyoming,WY,2019,125.98333333333332,12,3,FALSE,7.25,7.25,7.25,state
Wyoming,WY,2020,119.08333333333331,12,3,FALSE,7.25,7.25,7.25,state
Wyoming,WY,2021,120.92222222222222,12,3,FALSE,7.25,7.25,7.25,state
Wyoming,WY,2022,123.60833333333332,12,3,FALSE,7.25,7.25,7.25,state
Wyoming,WY,2023,126.51944444444445,12,3,FALSE,7.25,7.25,7.25,state
Wyoming,WY,2024,127.78055555555557,12,3,FALSE,NA,NA,NA,federal_only
Wyoming,WY,2025,128.7962962962963,9,3,TRUE,NA,NA,NA,federal_only
